price,id_web,post_title,product_id,total_sales,product_revenue,z_score
16.2,16328,Parcé Frères Banyuls Rimage 2018,5446,0.0,0.0,-0.5858622697848951
7.2,14469,Parcé Frères Côtes du Roussillon Villages Hommage à Fernand 2017,5448,0.0,0.0,-0.9094807568554371
54.8,16034,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,5465,3.0,164.39999999999998,0.8021014636509848
42.0,14679,Domaine Saint-Nicolas Fiefs Vendéens Rouge La Grande Pièce 2013,5474,4.0,168.0,0.34184405981732524
19.8,15526,Domaine Pellé Menetou Salon Blanc Les Vignes de Ratier 2018,5477,4.0,79.2,-0.45641487495667826
10.2,16305,Domaine Bulliat Beaujolais Blanc 2019,5479,3.0,30.599999999999998,-0.801607927831923
10.4,16306,Domaine Bulliat Chiroubles Cuvée Félix 2019,5480,1.0,10.4,-0.7944164058970221
11.5,15138,Domaine Bulliat Moulin-à-Vent 2017,5481,0.0,0.0,-0.7548630352550669
17.9,15753,David-Beaupère Juliénas La Bottière Vieilles Vignes 2018,5483,0.0,0.0,-0.5247343333382372
21.6,15756,David-Beaupère Juliénas Vayolette 2017,5484,1.0,21.6,-0.3916911775425698
33.4,16131,Decelle-Villa Savigny-Lès-Beaune Blanc 2018,5485,3.0,100.19999999999999,0.03260861661658509
49.5,16130,Decelle-Villa Meursault 2018,5486,9.0,445.5,0.6115261323761102
43.5,16129,Decelle-Villa Nuits-Saint-Georges Rouge 2016,5487,3.0,130.5,0.39578047432908225
43.5,14712,Decelle-Villa Beaune Rouge 2015,5488,0.0,0.0,0.39578047432908225
26.5,15481,Marc Colin Et Fils Santenay Rouge 2017,5491,0.0,0.0,-0.21549889013749704
13.8,16146,Château de la Selve Coteaux de l'Ardèche Blanc Saint-Régis Blanc 2019,5504,3.0,41.400000000000006,-0.6721605330037063
18.2,14192,Château de la Selve Coteaux de l'Ardèche Rouge Serre de Berty 2014,5506,0.0,0.0,-0.5139470504358857
12.9,15860,Domaine Chambeyron Côtes du Rhône 2017,5519,22.0,283.8,-0.7045223817107605
38.6,15863,Domaine Chambeyron Côte Rôtie La Chavarine 2017,5520,2.0,77.2,0.21958818692400944
48.4,15861,Domaine Chambeyron Côte Rôtie L'Angéline 2017,5522,1.0,48.4,0.571972761734155
60.4,15862,Domaine Chambeyron Côte Rôtie Lancement 2017,5523,1.0,60.4,1.003464077828211
38.6,15864,Domaine Chambeyron Condrieu Vernon 2018,5524,1.0,38.6,0.21958818692400944
12.0,14819,Domaine Chambeyron Vin de Pays des Collines Rhodaniennes Viognier 2016,5525,0.0,0.0,-0.7368842304178146
61.6,14828,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,5544,0.0,0.0,1.0466132094376166
65.9,14827,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Caillerets 1er Cru 2016,5545,7.0,461.30000000000007,1.201230931037987
15.2,15202,Thierry Germain Saumur-Champigny Cuvée Domaine 2018,5546,6.0,91.19999999999999,-0.6218198794593998
24.6,13959,Thierry Germain Saumur-Champigny Terres Chaudes 2017,5547,1.0,24.6,-0.28381834851905585
48.8,13965,Thierry Germain Saumur-Champigny Outre Terre 2017,5548,0.0,0.0,0.5863558056039568
34.3,13958,Thierry Germain Saumur-Champigny La Marginale 2017,5550,0.0,0.0,0.06497046532363923
36.3,13957,Thierry Germain Saumur-Champigny Franc De Pied 2017,5551,0.0,0.0,0.13688568467264856
57.7,13520,Thierry Germain Saumur Blanc Clos Roman 2016,5552,0.0,0.0,0.9063785317070485
38.0,13969,Thierry Germain Saumur-Champigny Clos de l'Echelier 2017,5554,0.0,0.0,0.1980136211193066
58.0,19820,Tempier Bandol Migoua 2017,5561,0.0,0.0,0.9171658146093998
58.0,19821,Tempier Bandol Tourtine 2017,5563,0.0,0.0,0.9171658146093998
30.8,15748,Tempier Bandol Rouge 2017,5564,3.0,92.4,-0.06088116853712695
27.5,16192,Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018,5566,0.0,0.0,-0.17954128046299236
34.7,14729,Domaine Huet Vouvray Le Clos du Bourg Demi-Sec 2017,5573,0.0,0.0,0.07935350919344131
59.6,8463,Domaine Huet Vouvray Le Mont Moelleux Première Trie 2008,5574,0.0,0.0,0.9746979900886074
83.7,13982,Lucien Boillot Puligny-Montrachet 1er Cru Les Perrières 2016,5580,0.0,0.0,1.8412763832441699
30.5,15944,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,5608,2.0,61.0,-0.07166845143947838
38.6,15930,Domaine Weinbach Riesling Cuvée Colette 2018,5609,2.0,77.2,0.21958818692400944
18.0,14912,Domaine Weinbach Pinot Blanc 2017,5610,0.0,0.0,-0.5211385723707866
63.4,15945,Domaine Weinbach Riesling Grand Cru Schlossberg Cuvée Ste Catherine 2018,5611,1.0,63.4,1.111336906851725
19.2,14855,Albert Boxler Chasselas 2016,5613,6.0,115.19999999999999,-0.4779894407613811
19.2,14856,Albert Boxler Crémant d'Alsace Brut 2014,5614,3.0,57.599999999999994,-0.4779894407613811
56.4,15923,"Albert Boxler Pinot Gris Grand Cru Sommerberg ""W"" 2016",5615,0.0,0.0,0.8596336391301923
38.4,14845,"Albert Boxler Pinot Noir ""S"" 2016",5616,2.0,76.8,0.2123966649891084
27.8,14844,Albert Boxler Pinot Gris Réserve 2016,5617,3.0,83.4,-0.16875399756064094
71.3,15921,"Albert Boxler Riesling Grand Cru Sommerberg ""D"" 2018",5618,0.0,0.0,1.3954020232803117
71.3,15922,"Albert Boxler Riesling Grand Cru Sommerberg ""E"" 2018",5619,0.0,0.0,1.3954020232803117
25.0,12366,Parés Baltà Penedès Hisenda Miret 2013,5628,0.0,0.0,-0.269435304649254
10.3,8365,Parés Baltà Cava Brut Nature,5629,0.0,0.0,-0.7980121668644725
28.0,12365,Parés Baltà Penedès Electio 2013,5630,1.0,28.0,-0.16156247562574003
44.6,14647,Domaine Hauvette IGP Alpilles Dolia 2012,5690,0.0,0.0,0.43533384497103744
13.0,15812,Philippe Nusswitz Duché d'Uzès Orénia Blanc Réserve 2018,5693,11.0,143.0,-0.70092662074331
12.7,14661,Philippe Nusswitz Duché d'Uzès Orénia Rouge Réserve 2016,5694,5.0,63.5,-0.7117139036456614
6.5,16304,Philippe Nusswitz IGP Cévènnes Rosé O Pale 2019,5695,14.0,91.0,-0.9346510836275903
17.5,15797,Planeta Sicilia Etna Bianco 2018,5696,0.0,0.0,-0.539117377208039
29.9,16094,Planeta Sicilia Noto Santa Cecilia 2016,5697,0.0,0.0,-0.09324301724418123
44.5,14736,"Gilles Robin Crozes-Hermitage Rouge ""1920"" 2016",5700,1.0,44.5,0.4317380840035869
29.4,11736,Domaine de l'Ecu Muscadet Taurus 2012,5703,0.0,0.0,-0.11122182208143357
16.9,15036,Domaine de l'Ecu Muscadet Gneiss 2015,5704,0.0,0.0,-0.5606919430127418
19.8,15360,Domaine Huet Vouvray Pétillant Brut 2014,5705,2.0,39.6,-0.45641487495667826
10.3,15674,Domaine des Terres d'Ocre Saint-Pourçain Blanc Instant T 2018,5706,0.0,0.0,-0.7980121668644725
10.8,13557,Domaine des Terres d'Ocre Saint-Pourçain Rouge Instant T 2015,5707,10.0,108.0,-0.7800333620272202
31.7,15035,Philippe Alliet Chinon Rouge Coteau de Noiré 2016,5709,0.0,0.0,-0.02851931983007281
25.0,16121,Albert Mann Riesling Cuvée Albert 2017,5711,5.0,125.0,-0.269435304649254
57.6,14241,Albert Mann Gewurztraminer Vendanges Tardives Altenbourg 2015,5712,1.0,57.6,0.902782770739598
13.7,14982,François Baur Gewurztraminer Herrenweg de Turckheim 2016,5715,0.0,0.0,-0.6757562939711568
7.1,15026,Domaine de l'Hortus Pays de l'Hérault Le Loup Dans La Bergerie 2018,5722,19.0,134.9,-0.9130765178228875
14.9,15116,Triennes IGP Méditerranée Blanc Sainte Fleur 2018,5736,5.0,74.5,-0.6326071623617512
11.0,15369,Triennes IGP Méditerranée Rouge Les Auréliens 2016,5737,9.0,99.0,-0.7728418400923193
14.6,15566,Triennes IGP Méditerranée Rouge Saint Auguste 2016,5738,11.0,160.6,-0.6433944452641025
10.7,16003,Triennes IGP Méditerranée Rouge Merlot 2016,5739,1.0,10.7,-0.7836291229946707
73.3,15127,Domaine Clerget Chambolle-Musigny Les Charmes 2015,5741,0.0,0.0,1.467317242629321
42.1,15125,Domaine Clerget Chambolle-Musigny 2014,5742,0.0,0.0,0.34543982078477575
57.0,14323,Domaine Clerget Vosne-Romanée Les Violettes 2015,5743,0.0,0.0,0.8812082049348952
24.5,15631,Thibaud Boudignon Anjou Blanc 2018,5747,21.0,514.5,-0.28741410948650636
10.1,16147,Château de la Selve Vin de France Petite Selve 2019,5753,4.0,40.4,-0.8052036887993734
42.2,7033,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,5756,4.0,168.8,0.34903558175222626
13.1,11258,Huile d'Olive Extra Vierge Planeta 50cl,5760,2.0,26.2,-0.6973308597758595
19.5,13849,Huiles d'Olive Extra Vierge Planeta 3x 10cl,5761,0.0,0.0,-0.4672021578590297
12.9,15818,Parcé Frères Collioure Rouge Petit Gus 2018,5764,12.0,154.8,-0.7045223817107605
35.6,15179,Camille Giroud Auxey-Duresses Blanc 2017,5766,0.0,0.0,0.11171535790049546
35.6,15183,Camille Giroud Maranges Rouge 1er Cru Le Croix Moines 2016,5768,1.0,35.6,0.11171535790049546
33.6,15254,Camille Giroud Marsannay Rouge Les Longeroies 2016,5769,0.0,0.0,0.039800138551486126
34.4,15178,Camille Giroud Santenay Blanc 2017,5770,4.0,137.6,0.06856622629108976
38.4,15184,Camille Giroud Santenay Rouge 1er Cru Clos Rousseau 2016,5771,0.0,0.0,0.2123966649891084
29.7,15180,Camille Giroud Santenay Rouge 2016,5772,1.0,29.7,-0.10043453917908214
32.8,15264,Decelle-Villa Auxey-Duresses Blanc 2017,5773,3.0,98.39999999999999,0.011034050811882242
5.7,14338,Maurel Pays d'Oc Cabernet-Sauvignon 2017,5777,0.0,0.0,-0.9634171713671941
5.8,15561,Maurel Pays d'Oc Merlot 2018,5778,24.0,139.2,-0.9598214103997436
5.8,16213,Maurel Pays d'Oc Syrah 2019,5779,8.0,46.4,-0.9598214103997436
21.7,14692,Château Fonréaud Bordeaux Blanc Le Cygne 2016,5794,0.0,0.0,-0.3880954165751194
23.0,13291,Château de Chantegrive Graves Blanc Caroline 2016,5795,0.0,0.0,-0.3413505239982634
12.5,13895,Château Saransot-Dupré Bordeaux Blanc 2016,5796,0.0,0.0,-0.7189054255805624
17.2,15688,Château Saransot-Dupré Listrac-Médoc 2016,5797,0.0,0.0,-0.5499046601103904
40.2,14461,Château Carbonnieux Graves Blanc 2017,5799,0.0,0.0,0.27712036240321697
24.0,11277,Château Monbrison Margaux Bouquet de Monbrison 2012,5801,0.0,0.0,-0.3053929143237587
23.8,15399,Château Peymartin Saint-Julien 2014,5802,0.0,0.0,-0.3125844362586596
17.1,13572,Château Tour Haut-Caussan Médoc 2015,5803,3.0,51.300000000000004,-0.5535004210778408
25.0,14955,Château Le Puy Bordeaux Côtes-de-Francs Emilien 2016,5804,1.0,25.0,-0.269435304649254
17.4,13567,Château La Croix Meunier Saint-Emilion Grand Cru 2014,5806,2.0,34.8,-0.5427131381754895
27.3,15471,Château d'Arcole Saint-Emilion Grand Cru 2016,5807,4.0,109.2,-0.18673280239789328
17.9,15080,Château Tour De Pez Saint-Estèphe Les Hauts de Pez 2016,5809,0.0,0.0,-0.5247343333382372
24.0,14429,Château Tour De Pez Saint-Estèphe 2017,5810,0.0,0.0,-0.3053929143237587
16.6,15238,Maison Trimbach Muscat Réserve 2017,5815,1.0,16.6,-0.5714792259150931
16.9,15237,Maison Trimbach Riesling 2017,5816,0.0,0.0,-0.5606919430127418
57.6,14600,Maison Trimbach Riesling Grand Cru Geisberg 2012,5817,0.0,0.0,0.902782770739598
63.5,15241,Maison Trimbach Riesling Grand Cru Schlossberg 2015,5818,0.0,0.0,1.1149326678191755
56.0,11933,Maison Trimbach Riesling Cuvée Frédéric Emile 2008,5819,1.0,56.0,0.8452505952603905
63.5,15240,Maison Trimbach Riesling Cuvée Frédéric Emile 2012,5820,0.0,0.0,1.1149326678191755
41.2,15325,Agnès Levet Côte Rôtie Améthyste 2017,5826,4.0,164.8,0.3130779720777216
55.0,15328,Agnès Levet Côte Rôtie Maestria 2017,5827,3.0,165.0,0.8092929855858858
57.0,15329,Agnès Levet Côte Rôtie Péroline 2017,5829,3.0,171.0,0.8812082049348952
19.3,15775,Saumaize-Michelin Saint-Véran Les Crèches 2018,5890,0.0,0.0,-0.4743936797939306
19.0,15774,Saumaize-Michelin Viré-Clessé 2018,5891,1.0,19.0,-0.485180962696282
26.6,13910,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,5893,5.0,133.0,-0.2119031291700465
15.4,16539,Thevenet Quintaine Viré-Clessé Emilian Gillet 2017,5894,5.0,77.0,-0.6146283575244988
24.7,15910,Thevenet Quintaine Viré-Clessé La Bongran 2015,5896,0.0,0.0,-0.28022258755160545
28.1,12339,Stéphane Tissot Arbois Blanc Les Bruyères 2015,5899,4.0,112.4,-0.15796671465828951
18.25,12869,Stéphane Tissot Arbois D.D. 2016,5900,0.0,0.0,-0.5121491699521605
35.1,14095,Stéphane Tissot Arbois Pinot Noir Sous La Tour 2016,5902,0.0,0.0,0.09373655306324312
27.3,14099,Stéphane Tissot Arbois Trousseau Singulier 2017,5903,0.0,0.0,-0.18673280239789328
18.8,15856,Domaine de Montbourgeau Côtes du Jura Poulsard 2018,5904,0.0,0.0,-0.4923724846311829
43.9,12881,Domaine de Montbourgeau L'Etoile Vin Jaune 2009,5905,2.0,87.8,0.410163518198884
19.8,15857,Domaine de Montbourgeau L'Etoile En Banode 2016,5906,0.0,0.0,-0.45641487495667826
17.7,12882,Domaine de Montbourgeau Vin de Paille 2013,5907,0.0,0.0,-0.5319258552731381
57.0,15227,Kingsbarns Distillery Lowland Single Malt Whisky,5912,0.0,0.0,0.8812082049348952
36.0,10014,Darnley's London Dry Gin Original,5913,0.0,0.0,0.12609840177029727
36.0,14265,Darnley's London Dry Gin Spiced,5914,1.0,36.0,0.12609840177029727
48.5,15343,Albert Mann Pinot Noir Clos de la Faille 2017,5922,17.0,824.5,0.5755685227016055
49.5,15351,Albert Mann Riesling Grand Cru Furstentum 2017,5925,2.0,99.0,0.6115261323761102
14.1,16323,Borie La Vitarèle Languedoc Blanc Le Grand Mayol 2019,5930,1.0,14.1,-0.6613732501013548
59.9,523,Cognac Normandin Mercier VFC,5932,0.0,0.0,0.9854852729909587
46.0,15432,Domaine de Vaccelli AOP Ajaccio Rouge Granit 2016,5950,5.0,230.0,0.4856744985153439
74.5,16472,Domaine de Vaccelli AOP Ajaccio Rouge Granit 174 2017,5951,0.0,0.0,1.5104663742387268
17.2,15895,Clos du Prieur Terrasses du Larzac 2018,5956,0.0,0.0,-0.5499046601103904
8.7,15577,Domaine Labranche Laffont Madiran Tradition 2016,5958,0.0,0.0,-0.85554434234368
15.4,15766,Domaine Labranche Laffont Madiran Vieilles Vignes 2015,5959,0.0,0.0,-0.6146283575244988
12.7,15892,Domaine Labranche Laffont Pacherenc du Vic-Bilh Sec 2017,5960,0.0,0.0,-0.7117139036456614
30.0,16326,Camin Larredya Jurançon Moelleux Au Capcéu 2018,5962,0.0,0.0,-0.08964725627673072
13.5,15574,Domaine de l'Ancienne Cure Bergerac Blanc Sec L'Abbaye 2016,5963,0.0,0.0,-0.6829478159060577
16.3,13662,Domaine de l'Ancienne Cure Pécharmant L'Abbaye 2015,5964,3.0,48.900000000000006,-0.5822665088174446
56.3,11669,Zind-Humbrecht Gewurztraminer Clos Windsbuhl 2012,5967,0.0,0.0,0.8560378781627418
71.5,13215,Zind-Humbrecht Pinot Gris Clos Windsbuhl 2013,5968,0.0,0.0,1.4025935452152127
69.0,13211,Zind-Humbrecht Riesling Clos Windsbuhl 2014,5969,0.0,0.0,1.3126995210289512
17.9,15342,Zind-Humbrecht Muscat Turckheim 2016,6035,1.0,17.9,-0.5247343333382372
48.5,15318,I Fabbri Chianti Classico Gran Selezione 2015,6038,0.0,0.0,0.5755685227016055
71.7,13073,Château de Vaudieu Châteauneuf-du-Pape Amiral G 2015,6041,0.0,0.0,1.4097850671501138
8.5,16159,Domaine La Croix Belle Côtes de Thongue Rosé Les Grillons 2019,6042,18.0,153.0,-0.862735864278581
10.9,16264,Château de La Liquière Faugères L'Ampoule 2019,6047,38.0,414.2,-0.7764376010597698
21.8,14899,Christophe Pichon Saint-Joseph Blanc 2017,6049,3.0,65.4,-0.3844996556076689
38.5,15134,Christophe Pichon Condrieu 2017,6050,0.0,0.0,0.21599242595655893
9.3,16133,Borie La Vitarèle Pays d'Hérault Les Cigales 2019,6070,1.0,9.3,-0.8339697765389772
13.6,16028,Clos du Mont-Olivet Côtes-du-Rhône Blanc 2019,6072,9.0,122.39999999999999,-0.6793520549386072
24.5,15951,Jacqueson Rully Rouge 1er Cru Les Preaux 2018,6073,0.0,0.0,-0.28741410948650636
12.6,15487,Château de Villeneuve Saumur-Champigny 2017,6093,1.0,12.6,-0.7153096646131117
13.4,15486,Château de Villeneuve Saumur-Champigny Clos de la Bienboire 2018,6094,0.0,0.0,-0.6865435768735082
29.8,15489,Château de Villeneuve Saumur-Champigny Le Grand Clos 2017,6095,0.0,0.0,-0.09683877821163162
36.9,14089,Stéphane Tissot Arbois Blanc La Mailloche 2016,6101,0.0,0.0,0.1584602504773514
40.7,14100,Stéphane Tissot Arbois Trousseau Amphore 2017,6103,0.0,0.0,0.2950991672404693
33.2,14092,Stéphane Tissot Arbois Blanc Savagnin 2015,6104,0.0,0.0,0.02541709468168431
34.8,14090,Stéphane Tissot Côtes du Jura Sursis 2017,6105,7.0,243.59999999999997,0.08294927016089157
74.8,14106,Stéphane Tissot Château-Chalon 2011,6106,0.0,0.0,1.5212536571410782
62.4,14101,Stéphane Tissot Arbois Vin Jaune En Spois 2011,6107,0.0,0.0,1.0753792971772203
46.0,14797,Gilles Robin Cornas 2016,6108,0.0,0.0,0.4856744985153439
39.2,15201,Gilles Robin Saint-Joseph Rouge André Péalat 2010,6109,1.0,39.2,0.2411627527287123
10.6,14573,Moulin de Gassac IGP Pays d'Hérault Rouge Mazet du Levant 2017,6127,0.0,0.0,-0.7872248839621211
10.6,14569,Moulin de Gassac IGP Pays d'Hérault Blanc Faune 2017,6128,3.0,31.799999999999997,-0.7872248839621211
5.2,14570,Moulin de Gassac IGP Pays d'Hérault Guilhem Blanc 2017,6129,0.0,0.0,-0.9813959762044464
46.0,15834,Domaine de Vaccelli Ajaccio Blanc Sirocco 2017,6137,2.0,92.0,0.4856744985153439
31.0,14604,Domaine Giudicelli Muscat du Cap Corse 2016,6204,7.0,217.0,-0.05368964660222605
20.2,16565,Domaine Giudicelli Vin de France Corail Rouge 2019,6205,0.0,0.0,-0.44203183108687644
25.2,16580,Domaine Giudicelli Patrimonio Blanc 2019,6206,41.0,1033.2,-0.2622437827143531
25.2,16077,Domaine Giudicelli Patrimonio Rouge 2016,6207,37.0,932.4,-0.2622437827143531
23.5,16096,Planeta Sicilia Eruzione 1614 2017,6221,0.0,0.0,-0.32337171916101104
26.4,7032,Planeta Sicilia Passito di Noto 2016,6222,0.0,0.0,-0.21909465110494755
26.7,15324,Planeta Sicilia Chardonnay 2017,6223,6.0,160.2,-0.20830736820259613
20.4,15162,Le Pas de l'Escalette IGP Hérault Ze Cinsault 2017,6225,4.0,81.6,-0.4348403091519755
20.4,15161,Le Pas de l'Escalette Terrasses du Larzac Le Pas de D. 2017,6226,0.0,0.0,-0.4348403091519755
40.2,15163,Le Pas de l'Escalette Terrasses du Larzac Les Frieys 2017,6227,1.0,40.2,0.27712036240321697
9.0,16273,Borie de Maurel Minervois Rouge Esprit d'Automne 2019,6278,5.0,45.0,-0.8447570594413286
45.9,16247,Borie de Maurel Minervois Rouge Maxime 2003,6279,0.0,0.0,0.4820787375478934
10.4,15654,Borie de Maurel Minervois Blanc La Belle Aude 2018,6280,0.0,0.0,-0.7944164058970221
78.0,15710,Lucien Boillot Gevrey Chambertin 1er Cru Les Cherbaudes 2017,6299,0.0,0.0,1.636318008099493
40.5,15745,Borie La Vitarèle Saint-Chinian Midi Rouge 2015,6301,0.0,0.0,0.2879076453055682
27.9,15678,Tempier Bandol Blanc 2018,6325,0.0,0.0,-0.16515823659319057
22.4,15810,Le Pas de l'Escalette IGP Pays d'Hérault Les Clapas Blanc 2018,6328,0.0,0.0,-0.36292508980296617
28.4,15779,"Decelle-Villa Côte de Nuits Villages ""Aux Montagnes"" 2014",6567,0.0,0.0,-0.14717943175593823
72.0,15707,Decelle-Villa Chambolle-Musigny 2017,6568,0.0,0.0,1.4205723500524652
29.0,15705,Decelle-Villa Chorey-Lès-Beaune 2016,6569,3.0,87.0,-0.12560486595123538
29.2,15706,Decelle-Villa Marsannay Les Longeroies 2015,6570,0.0,0.0,-0.11841334401633447
44.0,15704,Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015,6572,0.0,0.0,0.4137592791663346
68.3,15473,Marc Colin Et Fils Chassagne-Montrachet 1er Cru Les Champs Gain 2017,6573,1.0,68.3,1.2875291942567977
41.8,15479,Marc Colin Et Fils Saint-Aubin 1er Cru La Chatenière 2017,6575,0.0,0.0,0.3346525378824242
40.0,15647,Saumaize-Michelin Pouilly-Fuissé Ampélopsis 2016,6578,7.0,280.0,0.2699288404683159
13.5,15769,La Préceptorie Côtes du Roussillon Blanc Coume Marie 2018,6584,0.0,0.0,-0.6829478159060577
19.0,15434,La Préceptorie Côtes du Roussillon Blanc Terres Nouvelles 2018,6585,0.0,0.0,-0.485180962696282
24.4,15764,Domaine de la Monardière Vacqueyras Blanc Galéjade 2018,6592,0.0,0.0,-0.2910098704539569
32.8,16071,Clos du Mont-Olivet Châteauneuf-du-Pape 2018,6615,0.0,0.0,0.011034050811882242
15.4,15781,Clos du Mont-Olivet Lirac Rouge 2017,6616,1.0,15.4,-0.6146283575244988
9.9,16031,Clos du Mont-Olivet Vins de Pays du Gard Rive Droite 2018,6617,6.0,59.400000000000006,-0.8123952107342745
13.5,15539,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,6618,0.0,0.0,-0.6829478159060577
51.0,16046,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2005,6620,0.0,0.0,0.6654625468878672
35.2,15204,Thierry Germain Saumur-Champigny La Marginale 2018,6621,3.0,105.60000000000001,0.09733231403069363
42.2,15205,Thierry Germain Saumur-Champigny Les Mémoires 2018,6622,0.0,0.0,0.34903558175222626
33.2,15790,Weingut Besson-Strasser Zürich Räuschling 2018,6626,0.0,0.0,0.02541709468168431
41.8,15791,Weingut Besson-Strasser Zürich Fumé 2017,6627,1.0,41.8,0.3346525378824242
32.2,15792,Weingut Besson-Strasser Zürich Blauer Zweigelt 2016,6628,0.0,0.0,-0.010540514992820351
37.7,15793,Weingut Besson-Strasser Zürich Pinot Noir Cholfirst 2017,6629,1.0,37.7,0.1872263382169553
47.2,15795,Weingut Besson-Strasser Zürich Pinot Noir Albi 2016,6631,0.0,0.0,0.5288236301247496
52.7,15794,Weingut Besson-Strasser Zürich Pinot Noir Chlosterberg 2016,6632,1.0,52.7,0.7265904833345253
22.4,15763,Domaine de la Monardière Vacqueyras Vieilles Vignes 2016,6635,1.0,22.4,-0.36292508980296617
50.4,16152,Catherine et Claude Maréchal Pommard La Chanière 2017,6663,0.0,0.0,0.6438879810831644
35.6,15661,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2017,6664,0.0,0.0,0.11171535790049546
27.7,16068,Domaine Hauvette IGP Alpilles Jaspe 2017,6665,1.0,27.7,-0.17234975852809145
48.5,16067,Domaine Hauvette IGP Alpilles Dolia 2013,6666,0.0,0.0,0.5755685227016055
15.4,8193,Emile Boeckel Crémant Chardonnay Extra Brut 2016,6738,3.0,46.2,-0.6146283575244988
46.5,16144,Château Simone Palette Blanc 2017,6751,0.0,0.0,0.5036533033525962
46.5,15256,Château Simone Palette Rouge 2015,6753,0.0,0.0,0.5036533033525962
46.5,15735,Domino Romano Ribera del Duero RDR 2015,6884,0.0,0.0,0.5036533033525962
42.0,14897,Gratavinum Priorat GV5 2011,6886,0.0,0.0,0.34184405981732524
21.8,15736,Gratavinum Priorat 2?r 2017,6887,0.0,0.0,-0.3844996556076689
50.5,15740,Château Jean Faure Saint-Emilion Grand Cru 2015,6920,0.0,0.0,0.6474837420506149
49.9,15845,Château Jean Faure Saint-Emilion Grand Cru 2016,6926,1.0,49.9,0.625909176245912
19.0,15741,Le Cèdre de Jean Faure Saint-Emilion 2016,6928,2.0,38.0,-0.485180962696282
8.4,16135,Mouthes Le Bihan Côtes de Duras L'Aimé Chai 2015,6930,5.0,42.0,-0.8663316252460315
27.5,15891,Camin Larredya Jurançon Sec La Virada 2018,7023,0.0,0.0,-0.17954128046299236
69.0,15887,Domaine Jamet Côte Rôtie Fructus Voluptas 2018,7025,0.0,0.0,1.3126995210289512
54.8,13127-1,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,7247,0.0,0.0,0.8021014636509848
16.3,16230,Domaine Saint-Nicolas Vin de France Blanc Les Clous 2019,7338,0.0,0.0,-0.5822665088174446
